repID,call,revenue
0LK62LATB8E3,4,0
QO0YHBN8KRMK,1,0
MBT9G0X70NTI,4,3047.496417525013
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,1,482.3058778096286
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,2,3559.6700550843466
S0Y0Y2454IU2,1,2404.9566405457526
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,3,3775.660820736806
0LK62LATB8E3,4,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,3,3855.9366753512622
RJ7CCATUH4Q1,5,0
9GZT5Z5AOMKV,3,3720.136770635558
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,2,3036.225207100381
AFA0Z9M2M4LQ,3,2201.519241454256
0LK62LATB8E3,1,3659.446455861713
QO0YHBN8KRMK,1,0
MBT9G0X70NTI,1,2907.4903120519475
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,3,2809.964086411681
RJ7CCATUH4Q1,3,4843.457739446056
9GZT5Z5AOMKV,2,2402.6062092991
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,1,3063.349844853211
0LK62LATB8E3,2,2993.874420485437
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,2,2631.9210685955204
QTR3JJJ5J6GJ,2,4493.624728170716
HOMV3XQW32LW,1,48353.81631501616
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,3,1872.4003052420087
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,3177.1089056204864
0LK62LATB8E3,4,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,1,2073.8123854849664
QTR3JJJ5J6GJ,4,3940.684225132038
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,1,3364.881089399254
9GZT5Z5AOMKV,1,2135.9168151699323
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,3171.676701027242
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,3,511.2661928107679
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,3,3353.274131415553
RJ7CCATUH4Q1,4,2872.6123769818387
9GZT5Z5AOMKV,4,3878.865566535868
S0Y0Y2454IU2,4,2254.1189451109303
YOZ51B6A2QMB,3,3136.1588572358387
AFA0Z9M2M4LQ,5,3332.7480377033457
0LK62LATB8E3,3,0
QO0YHBN8KRMK,5,2804.646073118227
MBT9G0X70NTI,1,3617.296691131137
QTR3JJJ5J6GJ,1,409.0391174685468
HOMV3XQW32LW,4,3087.2778322781196
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,8685.975114134679
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,5,10745.03643453731
RJ7CCATUH4Q1,3,3527.296002425003
9GZT5Z5AOMKV,2,1695.932759339494
S0Y0Y2454IU2,3,2377.2802393327356
YOZ51B6A2QMB,4,3462.739614113315
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,3,2946.261655671957
RJ7CCATUH4Q1,1,2565.504142287265
9GZT5Z5AOMKV,4,2539.478234458905
S0Y0Y2454IU2,4,3408.282264189425
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,3927.545884176453
0LK62LATB8E3,2,3543.5381012810803
QO0YHBN8KRMK,2,2748.2020824206897
MBT9G0X70NTI,1,2239.2269790381015
QTR3JJJ5J6GJ,4,3230.756692733644
HOMV3XQW32LW,3,2324.0608116403464
RJ7CCATUH4Q1,2,9471.894635497581
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,1,3495.39321546554
0LK62LATB8E3,3,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,3,2483.1821381872505
QTR3JJJ5J6GJ,2,3360.737982234383
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,2,3007.397808811305
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,1,1977.3302581110677
AFA0Z9M2M4LQ,3,2345.2207760063125
0LK62LATB8E3,3,414.38436183811604
QO0YHBN8KRMK,4,2123.3408389753354
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,4,2536.844895031512
HOMV3XQW32LW,4,3750.2078734991046
RJ7CCATUH4Q1,1,3104.9257732003116
9GZT5Z5AOMKV,1,2656.506585359784
S0Y0Y2454IU2,5,0
YOZ51B6A2QMB,2,4419.539025409336
AFA0Z9M2M4LQ,4,1709.4186039634599
0LK62LATB8E3,3,3197.4786604440296
QO0YHBN8KRMK,4,2717.7840157824517
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,1,2254.9322814345337
YOZ51B6A2QMB,2,3489.0944626070072
AFA0Z9M2M4LQ,3,2966.578104728526
0LK62LATB8E3,3,3456.5999843085797
QO0YHBN8KRMK,1,0
MBT9G0X70NTI,4,500.1510905547768
QTR3JJJ5J6GJ,2,2202.166632726377
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,3410.1836152697406
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,3,2112.754310298098
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,3,3467.2378156706777
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,1,2391.315697121633
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,4,3546.250889903865
0LK62LATB8E3,1,3499.972459133284
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,3,2630.7186390488228
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,1,3004.445079732995
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,4,3725.9622720922516
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,4,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,4,3218.6457151216578
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,5,0
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,3,58275.99980358135
YOZ51B6A2QMB,5,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,4,0
QO0YHBN8KRMK,1,3308.5139271761077
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,4,2674.5116537244576
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,3016.0924715750393
0LK62LATB8E3,3,2827.7447417974367
QO0YHBN8KRMK,5,0
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,2,544.5825680628895
HOMV3XQW32LW,2,4823.093224373179
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,2,4917.36794652137
S0Y0Y2454IU2,2,2720.1310353687572
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,1,0
QO0YHBN8KRMK,3,2860.758129285651
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,5,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,2,2821.5175182704597
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,1,2881.421748664176
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,3,2092.139227092689
0LK62LATB8E3,2,1629.5098943177254
QO0YHBN8KRMK,1,484.8463669103444
MBT9G0X70NTI,4,2184.9821943839115
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,4,3222.922745382439
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,2,1996.0799404597544
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,4,3023.8145717048983
0LK62LATB8E3,4,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,4,516.5237989455002
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,2891.7610257276424
S0Y0Y2454IU2,5,3198.024687547948
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,4,2395.8103619174744
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,3,3266.4817509484046
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,4,2433.2280673798023
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,5,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,2,3979.4810652917686
QTR3JJJ5J6GJ,3,4560.8905112445655
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,1,2547.775780815539
9GZT5Z5AOMKV,3,3006.163029003515
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,1,2529.1352249108472
AFA0Z9M2M4LQ,2,4375.6571419836055
0LK62LATB8E3,3,3454.5038129404566
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,1,3683.7148496414284
9GZT5Z5AOMKV,1,4079.4448839515517
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,2,537.0826242725384
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,5,0
YOZ51B6A2QMB,2,1982.9898355982882
AFA0Z9M2M4LQ,1,3255.8423263284817
0LK62LATB8E3,4,2471.6324377389806
QO0YHBN8KRMK,1,3627.776974959159
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,3,3576.570837777197
RJ7CCATUH4Q1,5,3543.81337448714
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,4,3254.3384932360627
AFA0Z9M2M4LQ,3,2573.9087588269967
0LK62LATB8E3,2,2747.8492549562516
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,4,402.2414542323037
QTR3JJJ5J6GJ,4,4803.7852275808
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,3680.4665352212987
S0Y0Y2454IU2,3,1840.9013308289238
YOZ51B6A2QMB,1,3453.0398496091398
AFA0Z9M2M4LQ,1,500.5795325272477
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,2739.723247980772
MBT9G0X70NTI,3,2534.023798958259
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,3,3021.416464078881
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,2,2425.4224529122366
S0Y0Y2454IU2,3,1492.8305867529648
YOZ51B6A2QMB,3,4045.015515735183
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,2744.115805736538
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,1,3050.649311590601
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,2,955.4420040729865
S0Y0Y2454IU2,3,5739.355779643361
YOZ51B6A2QMB,4,3267.1319173883808
AFA0Z9M2M4LQ,3,3625.3345958906757
0LK62LATB8E3,3,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,3,1512.5726853771382
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,4,3213.8872173300315
S0Y0Y2454IU2,2,2895.6154122287544
YOZ51B6A2QMB,3,1623.232553006926
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,1,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,2,3501.3508117513866
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,4,2297.7283136068927
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,1,2236.3025988517056
0LK62LATB8E3,2,4238.801469004083
QO0YHBN8KRMK,2,2243.762750913296
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,2,2432.310508956431
RJ7CCATUH4Q1,1,3747.2554482971345
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,4,3358.6248805902687
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,4,3530.0182309788297
HOMV3XQW32LW,4,4259.622993120728
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,1,3831.9942279052916
YOZ51B6A2QMB,3,2983.1158365695264
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,1,0
QO0YHBN8KRMK,2,2581.8486206481894
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,3,3853.8443803175114
RJ7CCATUH4Q1,1,3219.2847702967842
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,3,2726.3851303900105
YOZ51B6A2QMB,3,598.36339300993
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,1,8679.534118817515
MBT9G0X70NTI,5,0
QTR3JJJ5J6GJ,2,2358.0406670430702
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,1,553.9931147577523
9GZT5Z5AOMKV,2,2273.0053338012335
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,3247.5342568362516
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,4,2933.250773110078
QTR3JJJ5J6GJ,1,3961.709905642692
HOMV3XQW32LW,1,2594.737947110259
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,4,2662.8551053139904
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,2,494.491954146511
QO0YHBN8KRMK,3,1979.2071407081553
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,4,3109.2236003919493
AFA0Z9M2M4LQ,4,530.3567194817574
0LK62LATB8E3,2,3152.9862177234963
QO0YHBN8KRMK,3,2878.9972943599223
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,4,2682.613226774963
YOZ51B6A2QMB,4,2091.3292234758483
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,1,0
QO0YHBN8KRMK,4,2762.291369873737
MBT9G0X70NTI,4,1768.331428350448
QTR3JJJ5J6GJ,1,3636.4518147471786
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,5,528.8864191538221
9GZT5Z5AOMKV,1,3892.1674455167044
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,1954.613873329863
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,3,9875.335489205458
QO0YHBN8KRMK,1,0
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,5,2612.326985313098
RJ7CCATUH4Q1,1,3293.934133221563
9GZT5Z5AOMKV,5,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,3,3865.939357212123
AFA0Z9M2M4LQ,4,4048.4513973167586
0LK62LATB8E3,1,3257.924230034816
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,2568.112825521571
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,2,3692.3855080756252
RJ7CCATUH4Q1,2,3208.3734748974966
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,3,3468.7306520221027
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,2,548.7651928755693
0LK62LATB8E3,2,2404.676176409575
QO0YHBN8KRMK,4,3254.3457970537193
MBT9G0X70NTI,3,3674.795806074493
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,4,3793.0304455021105
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,3,3284.835853436409
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,1,2053.2599887075667
QO0YHBN8KRMK,1,0
MBT9G0X70NTI,1,2746.859665045974
QTR3JJJ5J6GJ,4,57423.74007141204
HOMV3XQW32LW,3,2635.696828771631
RJ7CCATUH4Q1,2,2903.831717463444
9GZT5Z5AOMKV,3,2185.894793191387
S0Y0Y2454IU2,3,3021.4679734041483
YOZ51B6A2QMB,2,4521.008446130991
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,2,3937.9602350001005
QO0YHBN8KRMK,4,2889.9901733023635
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,3,3039.0305134383566
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,2172.8388140030784
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,583.7821927042583
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,3,3648.4255885251832
HOMV3XQW32LW,1,2047.4742026404383
RJ7CCATUH4Q1,3,3391.7770256447025
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,3536.214907843905
0LK62LATB8E3,2,0
QO0YHBN8KRMK,4,3871.4893163939123
MBT9G0X70NTI,4,3779.547366759334
QTR3JJJ5J6GJ,5,0
HOMV3XQW32LW,1,3180.308034021922
RJ7CCATUH4Q1,1,418.83022107903946
9GZT5Z5AOMKV,2,2652.848018997526
S0Y0Y2454IU2,4,2592.8562058824764
YOZ51B6A2QMB,4,3116.0256941142543
AFA0Z9M2M4LQ,3,2143.28066481325
0LK62LATB8E3,2,3102.8134549977863
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,3,3196.456939413877
HOMV3XQW32LW,5,0
RJ7CCATUH4Q1,4,3018.144146797282
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,3633.802479423901
YOZ51B6A2QMB,1,1588.596394445256
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,1,0
QO0YHBN8KRMK,1,2223.287165508826
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,1,2705.5791089277873
AFA0Z9M2M4LQ,4,2689.9834110083198
0LK62LATB8E3,5,3154.39353608236
QO0YHBN8KRMK,1,0
MBT9G0X70NTI,4,2539.731960939828
QTR3JJJ5J6GJ,1,2553.730654916498
HOMV3XQW32LW,3,2672.2687022997306
RJ7CCATUH4Q1,1,10177.857681772548
9GZT5Z5AOMKV,4,2443.8198248003832
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,3340.044333517356
AFA0Z9M2M4LQ,3,3346.614873456288
0LK62LATB8E3,1,0
QO0YHBN8KRMK,2,5563.058801986717
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,1,9882.27644428723
9GZT5Z5AOMKV,4,10748.110770899853
S0Y0Y2454IU2,3,2906.9716177058995
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,3,3434.3193027197494
MBT9G0X70NTI,3,3307.803159843928
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,4,455.48940565223234
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,3,3589.352407618221
0LK62LATB8E3,3,2640.6749223083043
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,5,10856.528337863254
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,2,1048.0705715595384
RJ7CCATUH4Q1,3,3486.8875429122713
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,4,2300.610314401741
YOZ51B6A2QMB,2,2675.6867786356543
AFA0Z9M2M4LQ,4,2311.798987904322
0LK62LATB8E3,2,505.47442583102963
QO0YHBN8KRMK,1,0
MBT9G0X70NTI,4,2705.2606447954845
QTR3JJJ5J6GJ,2,2289.530942727777
HOMV3XQW32LW,1,2512.337220954967
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,2668.0522200609657
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,1,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,5,2298.854188563565
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,5,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,5,0
YOZ51B6A2QMB,1,1541.6254682725855
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,506.36332359303555
QO0YHBN8KRMK,1,2239.723406110481
MBT9G0X70NTI,2,511.6209000011798
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,4,3884.215031339091
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,2,3068.771537583515
S0Y0Y2454IU2,1,2977.0683435708684
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,3,3335.887218400065
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,1,2961.823462079736
YOZ51B6A2QMB,3,3336.830456400174
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,1,1600.6481199303885
QO0YHBN8KRMK,4,3559.5448794761933
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,2,3969.815954779191
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,4,3335.099102326728
9GZT5Z5AOMKV,4,4074.304151153098
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,1,3366.1817333847794
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,2512.127428041278
QTR3JJJ5J6GJ,5,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,3,3886.5063773106654
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,3,2896.7880950157464
YOZ51B6A2QMB,1,2911.5311386989033
AFA0Z9M2M4LQ,3,1939.793018368791
0LK62LATB8E3,2,0
QO0YHBN8KRMK,4,2662.67171843568
MBT9G0X70NTI,1,3269.6163436369825
QTR3JJJ5J6GJ,2,3220.9301409564523
HOMV3XQW32LW,2,2689.663644036809
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,2365.2717403588113
AFA0Z9M2M4LQ,3,2861.479221189969
0LK62LATB8E3,4,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,3,2759.8917966667295
HOMV3XQW32LW,2,3361.7373974435486
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,3,2214.566616494126
S0Y0Y2454IU2,4,2261.2852429448812
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,2,2748.681006024085
RJ7CCATUH4Q1,2,2998.1122319967963
9GZT5Z5AOMKV,3,10609.593071907842
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,3,3344.776907503817
0LK62LATB8E3,3,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,5,0
HOMV3XQW32LW,2,2373.90562356466
RJ7CCATUH4Q1,2,3342.3940111124234
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,2870.700970883867
YOZ51B6A2QMB,1,2639.652308379525
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,2,3210.4632933417292
QO0YHBN8KRMK,2,2655.664499934684
MBT9G0X70NTI,5,552.4078747767377
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,3,4325.524323238652
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,1,441.65973715712175
0LK62LATB8E3,4,0
QO0YHBN8KRMK,3,8166.625731312164
MBT9G0X70NTI,2,2948.440324695068
QTR3JJJ5J6GJ,4,2295.2525243321707
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,2,2736.4577794078523
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,3,1842.8339258145663
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,4,0
QO0YHBN8KRMK,3,2870.6373169981484
MBT9G0X70NTI,5,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,3,2498.578269225346
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,3573.0772136194696
S0Y0Y2454IU2,2,2784.9357405991304
YOZ51B6A2QMB,1,3467.3563245317123
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,3,3606.9499063307276
RJ7CCATUH4Q1,5,0
9GZT5Z5AOMKV,4,2670.304476889829
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,2505.302514847619
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,5,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,4,3026.129373617867
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,1,1966.758199634607
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,2,48864.694507669075
HOMV3XQW32LW,4,1639.3856843573412
RJ7CCATUH4Q1,1,4005.8472081253267
9GZT5Z5AOMKV,3,3097.711465883913
S0Y0Y2454IU2,2,622.2872411050828
