"accountID","corporate","season","planType","ticketUsage","tenure","spend","tickets","distance","renewed"
"3WA8LF4ZHY4C","c","2021","p",0.873606732557528,1,12440,8,30.7061704903619,"r"
"NZHVAVC7C5QU","i","2021","p",0.550188975874335,1,4206,6,56.8309727285929,"nr"
"OFXVK97ELCJX","i","2021","f",0.88164342969656,7,7320,4,13.7535326555371,"r"
"67HE20OFL64V","i","2021","p",0.865994828976691,4,2511,3,25.8694358343694,"r"
"970DJLA57YD6","i","2021","f",0.846883477279916,11,4316,2,11.2673813634592,"r"
"BNFY7CI50NHR","i","2021","f",0.863112259116024,10,8248,4,25.2083508564595,"r"
"N7E3SUZN76J0","i","2021","f",0.833313754508272,17,10824,4,6.30714253988117,"r"
"0Q8GA0V0AL9E","i","2021","p",0.554607749544084,3,1684,2,47.5652409505971,"r"
"XV1BN52VJV1Q","i","2021","f",0.890601483238861,6,3600,2,21.9575443777292,"r"
"0QI90MS3YT7E","c","2021","p",0.984842321637552,5,14190,6,3.01154256798327,"r"
"LV0P6Z7KZB0H","c","2021","f",0.982720046383329,14,29744,4,0.789428668096662,"r"
"8PBXGR4YBTYG","i","2021","f",0.766251759952866,7,8008,4,96.0438296148434,"nr"
"YDBHB6O5IUL3","i","2021","f",0.851349282562733,11,8640,4,9.43803159054369,"r"
"XRGUANQ496QS","i","2021","f",0.84361495019868,17,10764,4,12.2886682370531,"r"
"4WRCA5IT2H74","i","2021","p",0.60491925063543,2,2295,3,87.6396124759569,"nr"
"HP5AK1OW2WM2","i","2021","f",0.559243962005712,4,3306,2,39.6638779888365,"r"
"LEZYFBSXCDZ3","i","2021","f",0.913813523873687,6,3638,2,4.4249993523852,"r"
"B5QRQE4J6I2I","i","2021","f",0.893580283829942,7,3676,2,12.1535408729687,"r"
"GVFW4HQDI5RE","i","2021","p",0.759998076059855,1,3795,5,40.1234939774934,"r"
"L8LA7P9Q5M30","i","2021","p",0.844051710385829,1,730,1,9.976373501122,"r"
"EEZ7SMQQGK5M","i","2021","f",0.837361888606101,15,10212,4,2.8831367008388,"r"
"EA7PVTAVX2HG","i","2021","p",0.863332053851336,5,1726,2,21.2235065465719,"nr"
"ZJG79S5HHBOZ","i","2021","f",0.759398401877843,4,6836,4,32.2308479143742,"r"
"TUK0OZMV87ZI","i","2021","f",0.760751447803341,1,2436,2,27.5141425697569,"r"
"CL9751TTT2VJ","i","2021","p",0.782058907486498,3,4235,5,98.4357545474425,"r"
"I57A5WDSS0PG","i","2021","p",0.713577698194422,2,808,1,31.5267183712188,"r"
"SJQO5XZB7DQV","i","2021","f",0.689239150937647,7,3944,2,100.369840929832,"nr"
"AYACY1R22TEV","i","2021","f",0.843582942392677,10,8364,4,0.189807930833696,"r"
"H7OAC00IQI7V","i","2021","f",0.902456193380058,19,11268,4,16.5761602157727,"r"
"Z5EK7NNIQ2MA","c","2021","f",0.985776526532136,16,31324,4,3.98462516628206,"r"
"Q4F6J0TZEUFW","i","2021","f",0.746762134530581,9,4934,2,88.8848378985299,"nr"
"NOC84M3IA7CM","i","2021","f",0.569881250779145,5,3536,2,54.6965881411858,"r"
"KKV7KV7T6QNS","c","2021","f",0.979510952199344,8,13352,2,18.0830238451412,"r"
"7TNZ00IYUEEU","i","2021","f",0.871328703574836,14,4928,2,2.59484434034675,"r"
"8UWDIS8XPPRM","i","2021","f",0.891791423335671,3,3334,2,12.5040751788765,"r"
"WEIDAUAVOV81","i","2021","f",0.867846319749951,11,4404,2,9.68135332067155,"r"
"PB4SPHA49RVJ","i","2021","f",0.900577970510349,12,9184,4,1.75586414057761,"r"
"4G3GXMFHP6Q3","i","2021","f",0.908371366960928,15,10108,4,2.02848738188614,"r"
"XC0LNBF4IGPG","i","2021","f",0.677394796581939,4,3364,2,35.9976120280538,"r"
"HESVJZCHO5B4","i","2021","p",0.858268431928009,5,1754,2,14.486447959207,"r"
"MXW0HBKUFPLW","i","2021","p",0.664290065993555,2,804,1,55.8306586344667,"r"
"12CIIVV8NXST","i","2021","p",0.88232615750283,3,2436,3,7.96252237167209,"r"
"C699UUYOICZF","i","2021","p",0.586573298531584,4,5514,6,70.5112962564385,"nr"
"2OICDKCBOZFM","i","2021","p",0.760566592891701,3,1782,2,43.9811551061686,"nr"
"SVTMR3FSNGSY","i","2021","f",0.56676502248738,13,12360,4,36.9104136886511,"r"
"BSFPL9RARFQ4","i","2021","p",0.618695485591888,2,800,1,30.2920554129718,"r"
"6218BRAM6KRN","i","2021","f",0.609682666929439,11,11020,4,31.8893776169483,"r"
"VIM33APEOB30","i","2021","p",0.904004149567336,5,5340,6,12.5270223570988,"r"
"NF8LQZJIMZFV","i","2021","f",0.876628990517929,14,9796,4,22.6057401659403,"r"
"GF2ZIVMEJWE4","i","2021","f",0.895389643190429,4,6884,4,5.21969077206534,"r"
"BJ6KIQ9WSH7W","i","2021","p",0.89133911896497,4,4100,5,4.49822519905865,"r"
"H0YCXTNKLS6N","c","2021","p",0.982878718173597,1,12816,8,0.241322900189041,"r"
"02R0AS01IV9S","i","2021","p",0.705467123584822,2,4614,6,42.9264063362904,"r"
"F1QV98Y1YNT8","i","2021","p",0.891176758008078,4,838,1,7.10211316589266,"r"
"46EFM6GMAIHI","i","2021","f",0.827079307446256,8,3856,2,4.03459925204515,"r"
"5W4R4TK0VNUB","i","2021","p",0.568663279502653,3,1760,2,28.0972572682861,"r"
"JELT4FPY8W2E","i","2021","f",0.71105260271579,4,6736,4,29.0882029371772,"r"
"IW461E2F96BG","i","2021","p",0.550261945440434,1,4410,6,32.1900166744802,"r"
"6VAMEN2WERCA","i","2021","f",0.604315245593898,6,7484,4,35.8204056401567,"r"
"JP2B3VTLVNZY","i","2021","f",0.718023973866366,9,4968,2,107.517695439266,"nr"
"243WZEIP9UYG","i","2021","p",0.779402774362825,1,703,1,27.9753881712387,"r"
"OTKZQ1T25MIV","c","2021","f",0.978867759425193,10,27816,4,7.90346748009324,"r"
"A3FDMPJ1JYR7","i","2021","f",0.552522980235517,6,7420,4,46.2935551417,"r"
"YXD90FCDCY8T","c","2021","f",0.981456440049224,26,36608,4,8.85683669073113,"r"
"2T5FBGRMULX5","i","2021","f",0.643047743476927,12,11452,4,29.1996270405564,"nr"
"9TXND4KCSW7Y","i","2021","p",0.718623336171731,3,1744,2,54.0309250515826,"r"
"DD7MFJU3EMIU","i","2021","p",0.693762171105482,3,5406,6,46.6184436318405,"nr"
"GOLKBP7E44HF","i","2021","f",0.845711860945448,11,8868,4,0.1285145804286,"r"
"FJ6ZG05PAOSI","i","2021","f",0.825710655031726,10,8508,4,16.5241969423369,"r"
"J3SCT0BKODHC","i","2021","p",0.870826314846054,0,1398,2,24.929762101575,"r"
"YPAJZRO9Y1R5","i","2021","f",0.890325306290761,6,7288,4,3.44773780139788,"r"
"0FWJI9VPCN85","c","2021","p",0.986486710251775,4,18056,8,17.0143632431677,"nr"
"GR279BQR2AU6","c","2021","f",0.99228813954629,6,17320,4,16.7389541109255,"r"
"P4YY82IBUOOB","i","2021","f",0.881743063395843,11,8760,4,17.029076507315,"r"
"48HNYFJCWCUU","c","2021","p",0.869921706186142,3,4600,2,53.4077184900856,"r"
"AFJ2JHLI8OON","i","2021","f",0.616567789274268,6,7708,4,78.7578127681654,"nr"
"V6LQYIM1WS6L","i","2021","f",0.702938046073541,3,6300,4,66.7184415513616,"nr"
"TOL1BX4HEF42","i","2021","p",0.834556688126177,1,1476,2,6.46871883459186,"r"
"8FRGUEHQAE5O","i","2021","p",0.866821071645245,7,5754,6,14.2149010486901,"r"
"H7PVJ7F8734Y","c","2021","f",0.98476516605122,24,35224,4,0.642242314293981,"r"
"9R4Y5176RJPS","i","2021","f",0.906299288272858,9,7940,4,26.1494994989101,"r"
"UHPXKAP6LC8R","i","2021","f",0.875166066391393,0,2962,2,7.4369417829439,"r"
"YF5HDGOVTD3A","i","2021","p",0.780154081154615,4,957,1,35.4250433283362,"nr"
"NYG9YSLE6GW1","i","2021","f",0.645380534837022,8,9056,4,36.5028723861431,"r"
"BKOVGX5PWFI1","i","2021","f",0.871295335693285,12,4498,2,4.2456455854699,"nr"
"R93A88V8N14W","i","2021","f",0.872581544239074,3,6528,4,1.64496138506664,"r"
"NBVLGVMV39BH","i","2021","f",0.915183330979198,14,9744,4,7.79686464462429,"r"
"ONE2P4MQD6J6","i","2021","f",0.732876489125192,8,8884,4,43.2244708367376,"r"
"R1512R8EG56W","c","2021","f",0.980423214065377,17,15850,2,17.0143632431677,"r"
"2QY1YSKTAEPG","i","2021","f",0.57310735185165,5,7224,4,36.1391064884577,"r"
"81N8LK6V1AJ3","c","2021","f",0.989489321031142,11,14330,2,15.4560559535946,"r"
"0ZDH5CVKYJWM","i","2021","f",0.570655881403945,5,3616,2,44.250804575169,"r"
"VT5IQ910I33Q","c","2021","f",0.990349711291492,21,33676,4,1.96149996567027,"r"
"5S9P1XZFLLPT","i","2021","p",0.87336220885627,6,901,1,6.42247149255127,"r"
"2Y4TO53OTQHI","i","2021","f",0.719994480232708,5,7396,4,221.269282723281,"r"
"8IUT8H6NEHHN","i","2021","f",0.833220431683585,8,7864,4,8.30491217452277,"r"
"2HVTW3K1RHBP","i","2021","f",0.634016974340193,9,4936,2,81.6345385983031,"r"
"RS4UKOPCH88T","i","2021","p",0.847701334161684,3,794,1,3.44640420350328,"r"
"CLP3W3F28BP9","i","2021","p",0.825126957930624,8,10074,6,16.7745721293613,"r"
"6WIDOHH4V0E7","i","2021","f",0.871013287892565,13,9504,4,25.0114631249021,"nr"
"R2OAGU45LPVT","i","2021","f",0.612504971562885,5,7112,4,60.3132075232394,"r"
"4O0B1IW5KTH7","i","2021","f",0.609430594043806,4,6856,4,29.3873170750651,"r"
"YTZL0OST8YLW","c","2021","f",0.990646870268974,13,14682,2,1.97902881726623,"r"
"4I1QRA9JFJD7","i","2021","f",0.675292787584476,3,3278,2,54.195228736357,"r"
"2VBHMH101ZCI","c","2021","p",0.998540115009528,4,6315,3,12.1524752783205,"r"
"ISWE2F7GY4CK","c","2021","p",0.981662147275638,5,4602,2,2.18123488873243,"r"
"46PW2LBMCZY5","i","2021","p",0.828833204424009,2,4518,6,1.96242122445256,"r"
"VDVRMX6N8IUT","c","2021","p",0.98834168918198,4,18296,8,5.03241901232403,"r"
"3AOLFAL1FJWS","i","2021","f",0.748359860223718,5,7012,4,54.5119233031697,"r"
"2JJ9YXVZP0ER","i","2021","f",0.638651456916705,7,4006,2,30.5959653922871,"r"
"HZ0607ZO19M7","i","2021","p",0.901262220302597,3,817,1,2.8831367008388,"r"
"QIWCD53QDF8S","i","2021","p",0.876792016997933,3,805,1,13.4845152357593,"r"
"1NEB2WD4F1WQ","i","2021","p",0.826692136134952,3,802,1,15.7510984037071,"nr"
"VH1VXK6H7CQ9","i","2021","f",0.889687125729397,5,3450,2,17.62530522421,"nr"
"2XM5UJZGRCKZ","i","2021","p",0.915197871737182,4,1650,2,19.0053025307134,"nr"
"3JC68DBZK3I2","i","2021","p",0.711646159295924,1,1490,2,41.0017388115141,"r"
"2NBRAS99LRWS","i","2021","p",0.820170700084418,2,764,1,1.06310709379613,"r"
"PU4FN1LARPS5","c","2021","f",0.982574954407755,13,29304,4,4.08514452539384,"r"
"A9WAEOV9JJ0D","i","2021","p",0.90651898348704,4,1680,2,1.61725135914785,"r"
"MTL82GO6TTGR","i","2021","p",0.703570384322666,2,4938,6,82.0920162796419,"nr"
"J98A7T4ZIXTU","c","2021","f",0.989205683371983,28,37548,4,9.58688238585248,"r"
"AC4QPYDJNQC6","c","2021","p",0.983676841864362,4,4550,2,12.6324203270103,"r"
"HGJAV4J5M2CK","c","2021","f",0.998251225559507,15,30340,4,4.85633034445345,"r"
"OMC750287Y6K","i","2021","p",0.699156844452955,2,1662,2,105.410914135383,"r"
"JI45F1EYEOXK","i","2021","p",0.864708838360384,3,4722,6,21.1140546562586,"r"
"YGMH5V8UN5F7","i","2021","f",0.62088992651552,2,3058,2,40.4014409879658,"r"
"NGLAY11C6HU5","i","2021","f",0.762199415150098,0,2502,2,84.4158006409064,"r"
"8US36XQTLUQA","i","2021","p",0.717861835169606,3,1802,2,47.9525097061282,"r"
"248Y2MUMAQFW","i","2021","p",0.552135074138641,3,2607,3,34.5081223814253,"r"
"A8A52LIJYUAO","i","2021","f",0.828004760360345,7,7372,4,23.4055935340833,"r"
"SBWF1K53UBFG","i","2021","f",0.76081111591775,5,3674,2,83.3597667795424,"nr"
"OMBQU72JF1VD","c","2021","f",0.992795606218278,15,15340,2,14.335482757473,"r"
"2PBKWUZC37QI","c","2021","f",0.982899380198214,16,31136,4,5.60393743962049,"r"
"UXW8JLL6C2ZA","i","2021","p",0.868098976602778,2,774,1,19.8618153948337,"r"
"L388VEWN66NV","i","2021","f",0.910169421564788,19,11256,4,13.6786256264895,"r"
"YBHJE0P4VHEP","i","2021","f",0.626579129393213,5,7308,4,28.9227596471522,"r"
"GL7EHRCWTIE5","i","2021","f",0.860308285830542,9,4054,2,4.47784777265042,"r"
"6RCC9TTPRI1L","i","2021","p",0.842239536773413,2,2292,3,7.94533259700984,"r"
"AXB5R5DNEUMH","i","2021","f",0.901325585506856,10,8252,4,16.309554381296,"r"
"JBK9VOFXU0DF","i","2021","p",0.749150013853796,1,2157,3,43.3229906856151,"r"
"OKUYYRW44YDD","i","2021","f",0.891817873688415,7,7388,4,12.0442436635494,"r"
"WABXP39WV1SS","i","2021","f",0.887407021531835,11,4308,2,3.38452981319278,"r"
"XNH9EQIAZ4RH","c","2021","p",0.97934969637543,2,10626,6,1.82974994444258,"r"
"U0X6GNK4FH4S","i","2021","p",0.905557914944366,2,1502,2,13.6611176887527,"nr"
"2W8IEFOPN7XB","i","2021","f",0.618599623721093,10,10724,4,50.2480992835887,"nr"
"WEQIKDEVY3CK","i","2021","f",0.894359625978395,16,10504,4,5.68049437366426,"r"
"0UMSET83313W","i","2021","f",0.854719139058143,22,12384,4,1.38160558417439,"r"
"BVNODAQM8NV1","i","2021","f",0.820160396462306,8,7696,4,4.50056152883917,"r"
"LREBO0BWMOP3","i","2021","p",0.864838378354907,3,1618,2,3.16180544905365,"r"
"F2B5VKDAHDAM","i","2021","p",0.865516972988844,6,2709,3,19.6490739611909,"r"
"TPG85QT4K1QJ","i","2021","p",0.902692869743332,1,3966,6,19.1828375123441,"r"
"927REC5Z1XNJ","c","2021","f",0.994385609906167,19,32892,4,13.1923449444649,"r"
"IVXF91YIDYEF","c","2021","f",0.999849191745743,21,33784,4,26.0952005722601,"nr"
"S4DAA6OV8ZUD","i","2021","f",0.857697264710441,11,8688,4,14.2613885505125,"r"
"CKJUYTTVUDH3","i","2021","f",0.851857948582619,5,3518,2,22.8934104927059,"r"
"WULVMT6QADHM","i","2021","p",0.888321902938187,7,5778,6,10.1771604828537,"r"
"UTW14CPI7KA2","i","2021","f",0.832010096935555,6,7276,4,0.98639240717006,"nr"
"U80OXPXBT8FS","i","2021","f",0.76126773476135,3,6492,4,32.9333118336711,"r"
"0QNY1KVJGMFF","i","2021","f",0.856499090315774,26,6790,2,16.3456285558641,"r"
"N62H66DVLODX","i","2021","f",0.668235504999757,6,3898,2,112.490773362325,"nr"
"M6557VTV4CIQ","c","2021","p",0.998493228938896,4,17112,8,4.08824386261404,"r"
"7MUUORQNSPNG","i","2021","p",0.857245544083416,1,710,1,0.318280728533864,"r"
"2UAHRCHV8CNJ","i","2021","p",0.559844232699834,3,859,1,141.073295131215,"nr"
"2S8W9H2EALL5","i","2021","f",0.903024082100019,11,8860,4,11.7585769761354,"r"
"X09KTQHDPMAN","c","2021","f",0.875271556002554,6,18172,4,26.299262678601,"r"
"NZK53HWTN6AI","i","2021","p",0.864160570027307,1,713,1,15.9483508206904,"r"
"O0DEXR7I3SSJ","i","2021","f",0.840574679551646,5,6972,4,20.0935551384464,"nr"
"CK21YJF3QHU8","i","2021","f",0.82070911264047,11,4350,2,4.93677510577008,"r"
"3RC7W2XB1X7G","i","2021","f",0.780679314187728,5,3632,2,47.1129376974828,"r"
"6A85JLPHNHO3","i","2021","p",0.593338359682821,1,4494,6,35.7290692614827,"r"
"P2YEA7JY32WS","i","2021","f",0.690856480854563,6,3866,2,65.9388821372365,"r"
"XQU3FG42UDYI","i","2021","p",0.846359698995948,5,5280,6,6.39028543140739,"r"
"QH1PGXM1PN7L","i","2021","f",0.573259539203718,1,5684,4,50.7484531377382,"r"
"VXZ7JTEPWNND","i","2021","p",0.821514911651611,1,4416,6,12.7743428433314,"nr"
"TRS4431Q3G6O","c","2021","p",0.984484557243995,3,9820,5,3.33080927504951,"nr"
"3DL6FPG4FM8X","i","2021","f",0.885067545296624,8,7636,4,20.0480133388191,"r"
"ISC38XKPHUK4","i","2021","p",0.560028816596605,4,921,1,67.9533540054607,"nr"
"8FPA08RMEGFL","i","2021","f",0.873020447734743,13,9352,4,7.61785058302236,"r"
"LC7CNNOLRXST","i","2021","f",0.643674951931462,9,9880,4,67.0471716724666,"nr"
"Y5HW7BH2HPSZ","i","2021","f",0.909278400084004,11,8692,4,19.6653354680166,"r"
"G47NWH43SBDQ","i","2021","f",0.664665279584005,5,3556,2,29.8376780863528,"r"
"Y9KBD8JKJLQU","c","2021","f",0.887993997696321,10,30880,4,49.8928862859435,"nr"
"J118URX9KCZ8","c","2021","f",0.8874619418988,6,18152,4,41.3557953516346,"r"
"W67XE8S326CS","i","2021","p",0.722079605562612,4,1844,2,36.9464860471401,"nr"
"KVGAIIPSHDTG","i","2021","p",0.891856231596321,1,1472,2,0.325358812697232,"r"
"GYNLYQ8C0EXK","i","2021","f",0.873552430365235,7,3696,2,9.72131738439202,"r"
"MAEXB8M3LWJL","i","2021","f",0.90043972171843,13,9344,4,0.638920366713922,"r"
"JIS1F0GPD4Q9","i","2021","p",0.843926745625213,1,4350,6,22.0300838880073,"r"
"3QVPYLVRIJ9M","i","2021","f",0.846483881697059,16,10236,4,22.464509743428,"r"
"NSM91MSVJZW2","c","2021","f",0.98936295124935,1,15772,4,15.8444734359707,"r"
"EVQSDIDQSQFL","i","2021","f",0.608292609942146,3,3226,2,35.4745897917513,"r"
"WWDM9C58RW9F","c","2021","f",0.984698275118135,7,17656,4,8.4430692265357,"r"
"KHJYLUM7EPM7","i","2021","p",0.69206165659707,2,1538,2,43.9808221993255,"r"
"JCVXZWK11XNI","i","2021","f",0.560465357499197,9,9652,4,118.857064855503,"nr"
"Y0R06PJU2BVC","i","2021","f",0.833342784782872,1,2920,2,25.6331580026511,"r"
"OR2Q67YF4Q8S","i","2021","f",0.872553084716201,5,6944,4,25.1060944465863,"r"
"JICLT6CSASU4","i","2021","f",0.857913762144744,10,8464,4,26.1494994989101,"r"
"V9LBW0HMKGW5","i","2021","p",0.897069311095402,3,1596,2,14.1881833392946,"nr"
"XRBT0G5LZK2O","i","2021","f",0.852028087247163,7,3716,2,1.6808830743845,"r"
"GM1AZWNE46OG","c","2021","f",0.978041419303045,26,36452,4,2.91841762885451,"r"
"1K5HGK901Z8B","i","2021","f",0.836962239770219,14,9752,4,9.2493751225993,"r"
"YKZPE6S61DRJ","i","2021","f",0.829305640365928,9,7924,4,0.322114933872154,"r"
"Q1QKRNU8IAWT","c","2021","f",0.978764546036255,8,26888,4,0.543468969013026,"r"
"H2BBA5MVNX6O","i","2021","f",0.688397023221478,14,12824,4,67.9977785944383,"nr"
"CYTQ5R7U5INN","i","2021","f",0.907739597996697,6,4892,4,3.53787341370128,"r"
"8EYM7N5QXFIU","c","2021","p",0.991392250901554,2,8965,5,5.35495137826114,"r"
"KOYFGYEJC4L2","i","2021","p",0.733008926059119,1,4344,6,51.4753355174885,"r"
"NS74NN90L7YG","i","2021","p",0.884141584550962,2,4638,6,24.9887385672394,"nr"
"MBTNPNO73LDK","i","2021","p",0.730734798242338,2,1624,2,38.4593004627589,"nr"
"EQV4A66SQWGE","i","2021","f",0.551230455981568,6,3724,2,30.8808739284489,"r"
"9VLU26RDEDUS","c","2021","f",0.980535820065997,8,26788,4,13.7236599097575,"r"
"PFX0LSDDZTZA","i","2021","f",0.846218690769747,2,6348,4,0.840464006178081,"r"
"L6C15Z21ETT2","i","2021","f",0.8760320358444,9,7908,4,25.1433190783922,"r"
"ACDUMWXD44UH","i","2021","p",0.693268437124789,4,1872,2,51.7217266534395,"nr"
"3WHOBR6ZIKEK","i","2021","f",0.897050810921937,13,4774,2,25.685236601288,"r"
"CM0R6OPICJ5U","c","2021","f",0.986478698477149,12,28916,4,8.48415613124027,"r"
"65C8CAJ1OZ7F","c","2021","p",0.990896046676207,5,14154,6,0.315640725618684,"nr"
"EPAK0DQ5LKTP","c","2021","f",0.980393598049413,13,29564,4,22.6366492276242,"r"
"4JNQWQZLVQI0","c","2021","p",0.984258981125895,2,10332,6,5.53612041659653,"r"
"NMY1C09O3NX7","i","2021","p",0.826231236122549,3,782,1,0.45377628877759,"nr"
"KN25EE0RPY0Z","i","2021","p",0.72265086628031,3,5178,6,40.0230933899496,"nr"
"S42SYWY49APC","c","2021","f",0.99993389013689,9,27332,4,15.1834444100584,"r"
"8JMVYYBIUZHE","i","2021","f",0.635033927601762,12,5862,2,95.7833468863621,"r"
"9N53HR0GEFP2","c","2021","f",0.980975485986564,5,17120,4,5.83920322917402,"r"
"KUNYGZFSJMH5","c","2021","f",0.991322605183814,16,31228,4,11.373301907694,"r"
"LDMKVZRI0P0T","i","2021","f",0.592212997470051,10,10268,4,55.6301452380545,"r"
"Z0AV3140ZGUC","i","2021","f",0.873039297545329,7,3652,2,3.51713921441231,"nr"
"0ET6OMSZOXXD","c","2021","f",0.892252029129304,11,32612,4,31.6515262782352,"r"
"39T9MYO6COC5","c","2021","f",0.980699807445053,15,30704,4,8.2547348421067,"r"
"0GU0F3LJNVFS","i","2021","p",0.571319133928046,2,768,1,37.6547516404156,"r"
"8N87U0CY6M4Z","i","2021","p",0.910960643691942,6,924,1,12.499771672301,"nr"
"SS50TPLJTPHY","i","2021","p",0.833161662807688,2,1520,2,0.558981020003557,"r"
"6HABZ1M2TIFU","i","2021","f",0.891748570688069,7,3728,2,8.48680858500302,"r"
"YSDHA2VK77CH","i","2021","f",0.758664304250851,8,4388,2,80.948266288468,"nr"
"08NDIQQXS6TJ","c","2021","f",0.992342909385916,17,15794,2,2.30593993746522,"r"
"RYQQEBKMSYMQ","i","2021","p",0.618790494813584,0,3966,6,32.488705793998,"r"
"IBAJDEBVZMYP","i","2021","f",0.870299483174458,16,5280,2,5.68049437366426,"r"
"1JZ7XC94VOU5","i","2021","f",0.78311111566145,7,7816,4,77.5238732397001,"r"
"3R2KUQQHNAJM","c","2021","f",0.997862930260599,17,15856,2,2.11667899042368,"r"
"JTOTHL22CAZW","i","2021","p",0.872084435550496,1,3170,5,13.5303757712245,"r"
"HH0BGGBHG5RO","i","2021","p",0.604889225400984,2,4914,6,38.8810401956055,"r"
"WZ1YIOFPPOQ6","i","2021","f",0.718674373510294,9,4830,2,35.591453135616,"r"
"N1BOYOYEHAXJ","i","2021","f",0.666705354070291,14,13028,4,60.8507790950067,"r"
"TJ7Y7ONAAIAN","i","2021","f",0.845947489626706,15,4978,2,5.88922330643982,"nr"
"R0UK7LL156MQ","i","2021","f",0.893140210388228,11,4332,2,9.22467042692006,"r"
"HR9TJ6XYUB8C","c","2021","f",0.869757863553241,10,31328,4,29.1580552816169,"r"
"2JG3B86EJ0ZE","i","2021","f",0.576936246780679,7,8024,4,43.3852361604891,"r"
"9LIXQ1AEM9Q6","i","2021","f",0.619234047248028,6,7484,4,69.7791110500138,"nr"
"P5IVXSZYHUBI","i","2021","f",0.701558872847818,3,6556,4,32.7386340300057,"r"
"IDWL6F9XXBJE","i","2021","p",0.774409381765872,3,853,1,29.0484779967431,"r"
"0ASKAL4D9QHR","i","2021","p",0.862147003114223,4,4210,5,9.22574304509908,"r"
"7H5CFJMJ5JMZ","c","2021","f",0.994194245534018,14,30248,4,24.3297741775563,"r"
"Y5SXWIPL10XS","i","2021","p",0.697535477182828,2,1648,2,61.09699755655,"nr"
"DKHM4NK8FOB2","i","2021","p",0.838205440966412,3,4776,6,11.5825148904696,"r"
"6DOSBW7J9EFQ","i","2021","p",0.835024598650634,1,660,1,8.61089130349597,"r"
"36HX8P6AJE4V","i","2021","f",0.896227394407615,14,4872,2,0.321307852864265,"r"
"TQJ9PY8LV0CT","i","2021","f",0.873178128041327,7,7368,4,6.35478601790965,"nr"
"QHCR8AA14NZ8","i","2021","p",0.641243052459322,2,4848,6,117.552593064712,"r"
"PMU5M17APX45","i","2021","p",0.829702037693933,2,3745,5,10.9195051481947,"r"
"7CYVIPU6C1T0","i","2021","p",0.862629414247349,0,1360,2,15.7555567938834,"r"
"6VSMEM4S0P7T","c","2021","f",0.992808975251392,17,31436,4,8.88847059316622,"r"
"L7B2PEBHMN3L","i","2021","f",0.872735530026257,2,2808,2,19.7915389062837,"r"
"RMBXRUBZ1DY4","i","2021","f",0.673392570950091,6,7736,4,47.7639309452121,"nr"
"F4SG1ZIJL6QN","i","2021","p",0.877159782862291,2,4674,6,22.1189114659433,"nr"
"ACEMGEFU1LZN","c","2021","f",0.995068588126451,25,35656,4,7.74124550074339,"r"
"2Z5E9IMCKAET","c","2021","p",0.985103450973984,4,12918,6,6.88222336582839,"r"
"G2P88DI1C0GN","i","2021","f",0.617671599797905,10,10160,4,96.0438296148434,"nr"
"XNVS8T4RED5X","i","2021","f",0.748116450454108,8,8988,4,48.407852753087,"r"
"T5M50FDBIU2Y","i","2021","p",0.855044459858909,1,710,1,14.2956809839234,"r"
"UQU64PFXDZ2H","i","2021","f",0.6865232686745,4,3484,2,44.458546542836,"r"
"GPBKR2S5J5YH","c","2021","f",0.996109947205987,20,33284,4,0.806024104356766,"r"
"WFNASXF8IS0E","c","2021","p",0.984891767718364,2,10806,6,23.7670977776101,"r"
"12VU7WXHG5OH","i","2021","f",0.889976969845593,9,3968,2,16.2323840984755,"r"
"JQMWT9LTUG3H","i","2021","f",0.564762973762117,11,11080,4,200.080482852844,"nr"
"T0A0LPMLFUOZ","i","2021","f",0.850519306957722,6,4888,4,1.8279899423942,"r"
"G4AL18FO3WZ7","i","2021","f",0.87899008795619,11,4438,2,18.724900977686,"r"
"YMCDK4MTN4UA","i","2021","p",0.703389806905761,3,2667,3,30.0250763340358,"r"
"SSHNVG2XXTBC","i","2021","f",0.878137197121978,5,5068,4,12.5040751788765,"nr"
"JPDJ3C9T2V0J","i","2021","f",0.724452958838083,12,5952,2,44.418296923203,"r"
"FSVLLHYY70TT","i","2021","p",0.674184050038457,3,1704,2,34.718199976391,"r"
"6XNOE01D8WOW","i","2021","f",0.838101219851524,2,3172,2,5.19366496137346,"r"
"SOEQM5IF30X2","i","2021","p",0.857198673263192,6,1816,2,0.859721314608662,"r"
"ZXE9022IXCQI","i","2021","f",0.878705567494035,11,8740,4,5.48625511065588,"r"
"RZ34RBR02GK9","i","2021","f",0.892949094222859,14,9696,4,17.6325627090409,"r"
"DPD4TWG3U3NK","c","2021","f",0.981991703817621,21,16790,2,12.3092421809758,"r"
"YFE32IU3QRHZ","c","2021","f",0.875378539471421,9,29964,4,41.3369026759964,"r"
"P8MD4ZF3UDPF","i","2021","p",0.91465341180563,3,1626,2,14.2956809839234,"nr"
"MAO00HLAN9FW","i","2021","f",0.892204126287252,6,7268,4,5.31550026249362,"r"
"PKW2TSB5FTC7","i","2021","f",0.862748508490622,9,8160,4,22.9618828215946,"r"
"AHJBDQJCWS18","c","2021","f",0.978957458615769,19,32568,4,9.43252124586954,"r"
"7S9TFBK4C8K8","i","2021","p",0.654474047617987,2,3930,5,26.9488821631733,"r"
"70MEPQDTYL79","i","2021","p",0.778012525499798,1,3580,5,68.2584234848063,"nr"
"10OTQ79ADS6S","i","2021","p",0.652120179613121,2,1572,2,87.2485334954432,"r"
